seed,arm,homeownership_rate,rental_vacancy_rate,annual_appreciation_g,mean_ltv_owner_occupier,mean_lti_owner_occupier,institutional_share_of_rentals,investor_share_of_stock,median_price,median_rent,n_households,months_of_inventory,median_months_on_market,n_purchases_ftb,n_purchases_repeat,n_purchases_investor,n_purchases_institutional,n_purchases_small_landlord,n_purchases_total,ftb_purchase_share,repeat_buyer_purchase_share,investor_purchase_share,institutional_purchase_share,small_landlord_purchase_share
34,adopted,0.5463693913621764,0.05290257114971661,0.03550500799302169,0.8269253000341306,1.8200245125271939,0.31276059583180177,0.3295786252354048,226790.58639488876,1605.7758158716097,642.3,5.853337585034014,2.466666666666667,0.9833333333333333,1.1833333333333333,0.39166666666666666,0.1,0.2916666666666667,2.558333333333333,0.38436482084690554,0.46254071661237783,0.15309446254071662,0.03908794788273615,0.11400651465798045
35,baseline,0.5531339132829096,0.013236802946857756,0.04224303432678622,0.8162873043792168,1.807180025537584,0.35074613661300036,0.25127626800140596,241803.16435545415,1860.5778562199082,688.2166666666667,6.475362484737484,2.908333333333333,0.625,1.675,0.14166666666666666,0.075,0.06666666666666667,2.441666666666667,0.25597269624573377,0.6860068259385665,0.05802047781569966,0.030716723549488054,0.027303754266211604
35,adopted,0.552447061735019,0.012349190298269459,0.01728656142907454,0.8229556939966474,1.777182119863412,0.325785947545794,0.25934460238183504,233792.8913783586,1933.1815909580087,678.8083333333333,4.654546485260771,2.5166666666666666,0.65,1.7583333333333333,0.06666666666666667,0.025,0.041666666666666664,2.475,0.26262626262626265,0.7104377104377104,0.026936026936026935,0.010101010101010102,0.016835016835016835
36,baseline,0.5850184648317821,0.06304662504056886,0.027091389102255566,0.8238769354546123,1.8670726768095622,0.33890915455140463,0.2983138100607412,224726.85921463947,1677.3899178694337,659.3583333333333,6.399304677623262,2.620833333333333,0.9333333333333333,1.7,0.45,0.13333333333333333,0.31666666666666665,3.0833333333333335,0.3027027027027027,0.5513513513513514,0.14594594594594595,0.043243243243243246,0.10270270270270271
36,adopted,0.5898684685458732,0.05619889021622948,0.0204360856487154,0.8448902931890152,1.895684090284061,0.31355706124457244,0.3114406779661017,220637.62126080442,1698.1703555683562,637.75,6.592414127928149,2.5625,0.925,1.5166666666666666,0.25,0.058333333333333334,0.19166666666666668,2.691666666666667,0.34365325077399383,0.5634674922600619,0.09287925696594428,0.021671826625386997,0.07120743034055728
37,baseline,0.5478779370299361,0.05203747931085912,0.03087185563478758,0.8321793043053423,1.8101394331936798,0.279452132131447,0.27000839793564474,211370.1353991483,1923.2488810602413,695.6916666666667,7.064982940216585,2.745833333333333,0.8666666666666667,1.5,0.2,0.05,0.15,2.566666666666667,0.33766233766233766,0.5844155844155844,0.07792207792207792,0.01948051948051948,0.05844155844155844
37,adopted,0.5571028576862119,0.06136873819044797,0.020383693112331746,0.8389422482860464,1.8078986104126178,0.2719643101722234,0.2818068326517537,210805.54667855665,1811.1652071614565,691.9166666666666,8.415665501674676,2.8833333333333333,0.8416666666666667,1.4333333333333333,0.45,0.058333333333333334,0.39166666666666666,2.725,0.308868501529052,0.5259938837920489,0.1651376146788991,0.021406727828746176,0.1437308868501529
38,baseline,0.569193963530314,0.05439088059930081,0.02722406044684087,0.828138295694893,1.8262473172772002,0.3052475587940847,0.3023453846847068,225853.94865719104,1627.5995529447093,655.1416666666667,6.4037096088435375,2.675,0.8,1.65,0.3333333333333333,0.058333333333333334,0.275,2.783333333333333,0.2874251497005988,0.592814371257485,0.11976047904191617,0.020958083832335328,0.09880239520958084
38,adopted,0.5625543839739732,0.06061873160441171,0.05251178067631136,0.8276021856575899,1.8127016999516163,0.28198916415466707,0.30309686823254073,219625.4322217934,1575.6711040082178,670.1833333333333,5.4603325989486695,2.5166666666666666,0.8833333333333333,1.6,0.5583333333333333,0.058333333333333334,0.5,3.0416666666666665,0.29041095890410956,0.5260273972602739,0.18356164383561643,0.019178082191780823,0.1643835616438356
39,baseline,0.5735485755752759,0.044431001673567214,0.03673299762116226,0.8445399767703017,1.8608266100251076,0.3139737380461124,0.2821180521571672,220055.02739416313,1916.4710849251444,676.65,6.057358620215763,2.7666666666666666,0.8833333333333333,1.4333333333333333,0.3,0.06666666666666667,0.23333333333333334,2.6166666666666667,0.3375796178343949,0.5477707006369427,0.11464968152866242,0.025477707006369428,0.08917197452229299
39,adopted,0.5512472648319061,0.041038863978052044,0.041427248114748995,0.8303406599702959,1.8229960713258468,0.3156121575637579,0.2846310475931096,226226.35850472853,1859.079054670991,673.0083333333333,5.402366255144033,2.6166666666666667,0.8416666666666667,1.5,0.38333333333333336,0.025,0.35833333333333334,2.725,0.308868501529052,0.5504587155963303,0.14067278287461774,0.009174311926605505,0.13149847094801223
40,baseline,0.5401844447225327,0.030514726922776982,0.03503372169746261,0.8288307469759483,1.8471589528417178,0.3193371927335157,0.3162645216339554,246810.58231277473,1838.972342249391,644.3,5.299606815203146,2.4875,0.7583333333333333,1.6166666666666667,0.26666666666666666,0.06666666666666667,0.2,2.6416666666666666,0.2870662460567823,0.61198738170347,0.10094637223974763,0.025236593059936908,0.07570977917981073
40,adopted,0.540875660171672,0.039451713717321375,0.03843829551652004,0.8187475011291856,1.8320406728383185,0.3052929789715934,0.3190425531914894,243993.10229887295,1754.2986022961422,633.6916666666667,5.600483405483406,2.558333333333333,0.7,1.4333333333333333,0.3416666666666667,0.058333333333333334,0.2833333333333333,2.475,0.2828282828282828,0.5791245791245792,0.13804713804713806,0.02356902356902357,0.11447811447811448
41,baseline,0.611207402687896,0.08523596106423251,0.04326945650584211,0.8239202593707229,1.7764726241312128,0.29133879824921116,0.2929293101933587,230476.76409387562,1702.8351365587844,649.3833333333333,5.686764292737744,2.4875,0.9083333333333333,1.65,0.525,0.125,0.4,3.0833333333333335,0.2945945945945946,0.5351351351351351,0.17027027027027028,0.04054054054054054,0.12972972972972974
41,adopted,0.6172478007396014,0.0631193675713272,0.045852008585349414,0.8313611527479459,1.8110187231707533,0.28988831736985393,0.27494065072036056,231744.22110833792,1917.3409208054372,641.1166666666667,6.117009867009868,2.5625,0.8583333333333333,1.65,0.3416666666666667,0.025,0.31666666666666665,2.85,0.30116959064327486,0.5789473684210527,0.11988304093567251,0.008771929824561403,0.1111111111111111
42,baseline,0.5380190930597669,0.05798097397070103,0.02768951307437036,0.8158906837657636,1.8651370805631697,0.35299403720806466,0.2970467032967033,238851.59116520788,1529.6183034308963,660.3083333333333,5.834372228179566,2.575,0.9083333333333333,1.5166666666666666,0.5,0.15,0.35,2.925,0.31054131054131057,0.5185185185185185,0.17094017094017094,0.05128205128205128,0.11965811965811966
42,adopted,0.5456267468381486,0.06441908108179248,0.04096059150116849,0.82855999049138,1.8518408988069255,0.360546852433935,0.3028720249769117,233051.41129903265,1537.8367003531462,667.05,5.819271869271869,2.4583333333333335,0.85,1.3583333333333334,0.5166666666666667,0.175,0.3416666666666667,2.725,0.3119266055045872,0.4984709480122324,0.18960244648318042,0.06422018348623854,0.12538226299694188
43,baseline,0.5609443030787502,0.03391272708336236,0.020574327773652354,0.8327129939415272,1.8627140071114303,0.26937871723574175,0.2921781171224121,229455.85457882087,1848.3550827672564,706.5916666666667,8.744987844987845,3.5833333333333335,0.8666666666666667,1.6166666666666667,0.35,0.075,0.275,2.8333333333333335,0.3058823529411765,0.5705882352941176,0.12352941176470589,0.026470588235294117,0.09705882352941177
43,adopted,0.5671592493954873,0.036755370443528494,0.013607195102298094,0.8386360679584366,1.8922012746776626,0.28945889886641285,0.2959606850715204,221233.2589633765,1895.254369067047,698.8833333333333,7.299615625279342,2.7,0.7666666666666667,1.7583333333333333,0.275,0.14166666666666666,0.13333333333333333,2.8,0.27380952380952384,0.6279761904761905,0.09821428571428571,0.050595238095238096,0.047619047619047616
44,baseline,0.5310052931595337,0.036211535331187934,0.02320045922401041,0.8424932745240725,1.7756616490412875,0.29613679158484524,0.291492581677585,218841.87837599628,1731.4189567684423,694.3166666666667,6.1822551662174305,3.0791666666666666,0.9083333333333333,1.475,0.31666666666666665,0.03333333333333333,0.2833333333333333,2.7,0.33641975308641975,0.5462962962962963,0.11728395061728394,0.012345679012345678,0.10493827160493827
44,adopted,0.5277083607554706,0.03196039151389378,0.0313563755073116,0.8305333949812201,1.7740595415607272,0.30273930263268417,0.29497839144176224,219480.89673253163,1641.3172068692559,691.1833333333333,5.990283446712019,2.73109243697479,0.8666666666666667,1.5166666666666666,0.25833333333333336,0.058333333333333334,0.2,2.6416666666666666,0.3280757097791798,0.5741324921135647,0.09779179810725552,0.022082018927444796,0.07570977917981073
45,baseline,0.5397872621495872,0.028585358893490658,0.030233158275982254,0.8247219895808766,1.7847110415270342,0.3069510008730886,0.30293629725614835,233043.10843764312,1820.3910237909363,647.6666666666666,5.015300448786687,2.4125,0.7416666666666667,1.35,0.35,0.11666666666666667,0.23333333333333334,2.441666666666667,0.3037542662116041,0.552901023890785,0.14334470989761092,0.04778156996587031,0.09556313993174062
45,adopted,0.540252936571128,0.029155989275972908,0.03532718193683696,0.8188533408756674,1.7434218659689578,0.2995423844630902,0.29695815868582554,234630.57966678124,1979.5203341300414,653.7166666666667,5.79380857978989,2.6125,0.7666666666666667,1.5166666666666666,0.275,0.041666666666666664,0.23333333333333334,2.558333333333333,0.2996742671009772,0.5928338762214984,0.10749185667752444,0.016286644951140065,0.09120521172638436
46,baseline,0.567055455567227,0.03418091194220051,0.03275689041127159,0.8316161047479814,1.861666765002784,0.33317362311646675,0.2917046613483231,220742.60656100127,1505.9062038896707,696.2916666666666,6.026807576807576,2.5625,0.9916666666666667,1.625,0.325,0.025,0.3,2.941666666666667,0.3371104815864023,0.5524079320113314,0.11048158640226628,0.0084985835694051,0.10198300283286119
46,adopted,0.5506551843209334,0.04162568461842204,0.06523148500421388,0.8232752955988825,1.8510081993571883,0.3038173282906602,0.31856485227544923,219613.42885841505,1530.3751246337968,685.0833333333334,6.039495149911818,2.5833333333333335,0.8083333333333333,1.475,0.5,0.08333333333333333,0.4166666666666667,2.783333333333333,0.2904191616766467,0.5299401197604791,0.17964071856287425,0.029940119760479042,0.1497005988023952
47,baseline,0.5294538571744491,0.04248542921829914,0.02600472877750215,0.818456210681078,1.8088082853494778,0.38989468789495363,0.2719767320487521,237292.92675420444,1868.5983023452359,679.6166666666667,5.846720779220778,2.825,0.775,1.6916666666666667,0.39166666666666666,0.16666666666666666,0.225,2.8583333333333334,0.27113702623906705,0.5918367346938775,0.13702623906705538,0.05830903790087463,0.07871720116618076
47,adopted,0.5139248023398127,0.05041390696992497,0.03236184065596518,0.8185456773378765,1.8295447414574724,0.3680871186646899,0.2919683584554126,236927.5164276214,1818.7164863408718,678.1083333333333,5.479411311450147,2.504166666666667,0.7916666666666666,1.475,0.4,0.09166666666666666,0.30833333333333335,2.6666666666666665,0.296875,0.553125,0.15,0.034375,0.115625
48,baseline,0.5468687755031509,0.03509334152012081,0.01135874490489715,0.8142138916690402,1.8186374140193635,0.35465739206144886,0.27111758457271834,241694.13147053434,1955.6920492218892,673.7416666666667,5.124025273539836,2.595833333333333,0.675,1.6833333333333333,0.15833333333333333,0.041666666666666664,0.11666666666666667,2.5166666666666666,0.2682119205298013,0.6688741721854304,0.06291390728476821,0.016556291390728478,0.046357615894039736
48,adopted,0.5624754190093529,0.03285424850270727,0.04948131322552001,0.8239582357254797,1.8509786883512418,0.3419937440192139,0.2774931693989071,237349.9372563564,1807.7743553622745,661.2083333333334,5.6560646900269544,2.45,0.8,1.4,0.2916666666666667,0.025,0.26666666666666666,2.4916666666666667,0.3210702341137124,0.5618729096989966,0.11705685618729098,0.010033444816053512,0.10702341137123746
49,baseline,0.6095419192866111,0.040966451396059415,0.017754341185940117,0.8363025227695341,1.882802913927388,0.2642648282706762,0.26969636173854056,219512.8781047109,1859.9567792534517,668.8666666666667,6.25408583186361,2.779166666666667,0.8583333333333333,1.5,0.375,0.016666666666666666,0.35833333333333334,2.7333333333333334,0.31402439024390244,0.5487804878048781,0.13719512195121952,0.006097560975609756,0.13109756097560976
49,adopted,0.6148338988816678,0.04375881993941522,0.018842024236349928,0.8406932152890696,1.9138125587096206,0.2560777530156039,0.25271990145797146,221510.45191229536,1944.6322068644758,680.375,6.16031746031746,2.8291666666666666,0.7916666666666666,1.9166666666666667,0.2916666666666667,0.016666666666666666,0.275,3.0,0.2638888888888889,0.6388888888888888,0.09722222222222222,0.005555555555555556,0.09166666666666666
50,baseline,0.5459688467373807,0.04409584732856635,0.03873881080506598,0.8319543627921813,1.8580641911668783,0.27826627474946825,0.3115313977440871,223969.61308134085,1657.4910737798493,653.0666666666667,5.987452967593154,2.470833333333333,0.7833333333333333,1.325,0.44166666666666665,0.06666666666666667,0.375,2.55,0.30718954248366015,0.5196078431372549,0.17320261437908496,0.026143790849673203,0.14705882352941177
50,adopted,0.5384792718648558,0.0492278723515627,0.03130084594443207,0.8294215088818663,1.8499489299475218,0.31813048140684924,0.30679455032870717,226979.0749784513,1683.3005515824664,671.6166666666667,6.502184359982524,2.7,0.85,1.525,0.30833333333333335,0.16666666666666666,0.14166666666666666,2.683333333333333,0.3167701863354037,0.5683229813664596,0.11490683229813664,0.062111801242236024,0.052795031055900624
51,baseline,0.5531437770096709,0.04626891277473275,0.023902582120111524,0.8390589830499452,1.8414544308526175,0.3137892662623533,0.30209466929430906,216989.28281316216,1534.1194915992883,679.2833333333333,6.433971088435375,2.8125,0.85,1.4166666666666667,0.39166666666666666,0.06666666666666667,0.325,2.658333333333333,0.31974921630094044,0.5329153605015674,0.14733542319749215,0.025078369905956112,0.12225705329153605
51,adopted,0.5587971152793496,0.052687353378859214,0.030410038148114917,0.842704400960579,1.8239435732041172,0.3215800307743502,0.3164831146953869,218070.00604222418,1504.5188254308523,678.025,6.467113341204251,2.7958333333333334,0.8916666666666667,1.225,0.4083333333333333,0.14166666666666666,0.26666666666666666,2.525,0.35313531353135313,0.48514851485148514,0.1617161716171617,0.056105610561056105,0.10561056105610561
52,baseline,0.5476374537537467,0.040792457444201465,0.02138223512911881,0.8418328853513912,1.783366118565899,0.27371247502390167,0.30242892031123925,222461.06648656153,1754.8692671996293,673.4083333333333,6.035443882567777,2.6166666666666667,0.9916666666666667,1.5666666666666667,0.38333333333333336,0.10833333333333334,0.275,2.941666666666667,0.3371104815864023,0.5325779036827195,0.13031161473087818,0.036827195467422094,0.09348441926345609
52,adopted,0.5687267600362733,0.04930698314053848,0.03117687648031954,0.8285586056246984,1.761493524322581,0.26936954790535084,0.310005044763188,231637.0615612477,1601.4818304955586,649.7916666666666,5.406856224583498,2.529166666666667,0.975,1.7083333333333333,0.3416666666666667,0.06666666666666667,0.275,3.025,0.32231404958677684,0.5647382920110193,0.11294765840220386,0.02203856749311295,0.09090909090909091
53,baseline,0.5382554508872187,0.05738737560800009,0.03437490585898729,0.832036109106249,1.7781929694646454,0.29817672874057877,0.32178142914376184,216903.25623958185,1600.0223683978488,693.75,6.382891007891008,4.708333333333333,0.8583333333333333,1.5583333333333333,0.5,0.09166666666666666,0.4083333333333333,2.9166666666666665,0.29428571428571426,0.5342857142857143,0.17142857142857143,0.03142857142857143,0.14
53,adopted,0.5437564503436454,0.055931869753693686,0.023459637592252454,0.8373455975117072,1.7817957213746036,0.29503980438116095,0.3090279723474909,218413.03620965345,1667.0124605196756,690.8583333333333,7.139752351557906,4.979166666666667,1.0333333333333334,1.6666666666666667,0.425,0.058333333333333334,0.36666666666666664,3.125,0.33066666666666666,0.5333333333333333,0.136,0.018666666666666668,0.11733333333333333
54,baseline,0.5505220330913331,0.05136204002997011,0.04480444690659586,0.8335400361252613,1.794208599533016,0.29124296320949544,0.29268564484690085,223195.58883830244,1698.1872123387643,674.7666666666667,6.02108999563128,2.6375,0.925,1.4166666666666667,0.325,0.041666666666666664,0.2833333333333333,2.6666666666666665,0.346875,0.53125,0.121875,0.015625,0.10625
54,adopted,0.5468544011450956,0.057546419645628774,0.04899710412653852,0.830295135492848,1.819053318130904,0.2765474410885228,0.30691281420576594,227530.04714109824,1708.5576999933357,658.5666666666667,5.491289744738021,2.3875,0.8416666666666667,1.5166666666666666,0.4666666666666667,0.10833333333333334,0.35833333333333334,2.825,0.29793510324483774,0.5368731563421829,0.16519174041297935,0.038348082595870206,0.12684365781710916
55,baseline,0.5679012562176619,0.05438534472354627,0.008955408063254015,0.8602612525704274,1.886463870404603,0.32450633165724746,0.2634904540114417,210993.42937955615,1727.5447887610183,707.425,8.3600626183195,3.7625,0.95,1.6166666666666667,0.275,0.09166666666666666,0.18333333333333332,2.841666666666667,0.3343108504398827,0.5689149560117303,0.0967741935483871,0.03225806451612903,0.06451612903225806
55,adopted,0.5558124614932051,0.060875504996885835,0.04672283194638997,0.851273307025494,1.8700996292888827,0.3242598862892501,0.2663224552362196,217575.94990792844,1720.436183693127,692.45,7.517627785058977,4.241666666666666,0.9333333333333333,1.5583333333333333,0.2833333333333333,0.058333333333333334,0.225,2.775,0.33633633633633636,0.5615615615615616,0.1021021021021021,0.021021021021021023,0.08108108108108109
56,baseline,0.5237799739920771,0.06101841551202718,0.059462282117009276,0.8110478314282094,1.8775800498719937,0.2990934679425728,0.33470765766999083,235839.16987518276,1586.15304606013,640.1,6.623092926490984,2.625,0.6583333333333333,1.3166666666666667,0.4166666666666667,0.11666666666666667,0.3,2.3916666666666666,0.27526132404181186,0.5505226480836237,0.17421602787456447,0.04878048780487805,0.1254355400696864
56,adopted,0.5373975201182701,0.06159642297055009,0.05488156291896573,0.8168012297990589,1.8507112563220878,0.31672865845411224,0.32475816685132436,230283.3106304879,1627.141311281528,641.9083333333333,5.598310657596373,2.495833333333333,0.8416666666666667,1.425,0.425,0.15,0.275,2.691666666666667,0.3126934984520124,0.5294117647058824,0.15789473684210525,0.05572755417956656,0.1021671826625387
57,baseline,0.5229181107626477,0.06107185348847313,0.03413979502631981,0.8243726109057772,1.713779564282391,0.2506564341842553,0.3279271592741663,215532.10485639254,1620.4789050970444,696.9,6.057287157287156,2.6458333333333335,0.75,1.475,0.5,0.10833333333333334,0.39166666666666666,2.725,0.27522935779816515,0.5412844036697247,0.1834862385321101,0.039755351681957186,0.1437308868501529
57,adopted,0.5434472136133287,0.06006651327792111,0.027963822487739622,0.8273326185939729,1.709409547021995,0.26110884862488404,0.3099976263506913,216422.201843238,1591.504897304648,694.1833333333333,6.270741195741195,2.5208333333333335,0.7416666666666667,1.6083333333333334,0.5666666666666667,0.08333333333333333,0.48333333333333334,2.9166666666666665,0.2542857142857143,0.5514285714285714,0.19428571428571428,0.02857142857142857,0.1657142857142857
58,baseline,0.582162011410773,0.05920488551887379,0.046774507995094604,0.8333201694065735,1.7991534804940985,0.3334751830466798,0.30389423246148695,223905.2700007825,1850.4993656870588,659.4083333333333,5.758944374209862,2.4541666666666666,0.8333333333333334,1.75,0.525,0.125,0.4,3.1083333333333334,0.2680965147453083,0.5630026809651475,0.16890080428954424,0.040214477211796246,0.128686327077748
58,adopted,0.5733492876848216,0.0649689871149882,0.031003873640447814,0.8439709169628377,1.825497475202287,0.28840959636410496,0.3129919948674977,223099.51430744023,1893.9337267802568,665.1833333333333,5.538251455885385,2.4458333333333333,0.825,1.7583333333333333,0.5833333333333334,0.058333333333333334,0.525,3.1666666666666665,0.26052631578947366,0.5552631578947368,0.18421052631578946,0.018421052631578946,0.16578947368421051
59,baseline,0.545635350808325,0.04648985191503623,0.03205985298806418,0.8251835940948314,1.8985205454543064,0.31721226418015563,0.30027345436474545,238772.9640275142,1749.0407161583234,643.8416666666667,5.155570252792474,2.6041666666666665,0.7916666666666666,1.5333333333333334,0.325,0.11666666666666667,0.20833333333333334,2.65,0.29874213836477986,0.5786163522012578,0.12264150943396226,0.0440251572327044,0.07861635220125786
59,adopted,0.5700053297973464,0.03723184772974466,0.03212575025967371,0.8357976527855393,1.9247551173871562,0.306757660117225,0.2769942404446961,234117.80465426596,1870.5636302225446,639.0833333333334,6.518476487168076,2.7583333333333333,0.8166666666666667,1.5166666666666666,0.10833333333333334,0.016666666666666666,0.09166666666666666,2.441666666666667,0.33447098976109213,0.621160409556314,0.04436860068259386,0.006825938566552901,0.03754266211604096
